"2017-11-16 17:47:20"	"192.168.1.138"	"58.222.42.59"	"59050"	"80"	"GET"	"http://shared.ydstatic.com/js/yadk/1.0.5.js"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:21"	"192.168.1.138"	"220.181.76.83"	"59052"	"80"	"GET"	"http://impservice.dictapp.youdao.com/imp/request.s?syndid=61&memberid=620&op=r&strategy=brand&tn=text_655_30&width=655&height=30&req=deskdict.main6.3.69.8341&uid=3eaa1505806245888&rnd=0&appVer=6.3.69.8341"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:21"	"192.168.1.138"	"220.181.76.83"	"59054"	"80"	"GET"	"http://cidian.youdao.com/apps/log.html?keyfrom=deskdict.main&action=BG&ctype=FirstEditTime&waittime=5085&pos=0&rnd=1d35ebf:df509100&&appVer=6.3.69.8341&vendor=unknown&id=3eaa1505806245888&abTest=8"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:21"	"192.168.1.138"	"220.181.76.76"	"59055"	"80"	"GET"	"http://dict.youdao.com/jsonresult?q=1&keyfrom=deskdict.main&type=1&pos=-1&client=deskdict&id=3eaa1505806245888&vendor=unknown&in=youdaodict_6.3.69.8341&appVer=6.3.69.8341&appZengqiang=0&abTest=8&le=eng&LTH=0"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:21"	"192.168.1.138"	"220.181.76.76"	"59057"	"80"	"GET"	"http://dict.youdao.com/suggest?type=DESKDICT&num=4&q=1&ver=2.0&le=eng"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:21"	"192.168.1.138"	"220.181.76.76"	"59055"	"80"	"GET"	"http://dict.youdao.com/jsonresult?q=11&keyfrom=deskdict.main&type=1&pos=-1&client=deskdict&id=3eaa1505806245888&vendor=unknown&in=youdaodict_6.3.69.8341&appVer=6.3.69.8341&appZengqiang=0&abTest=8&le=eng&LTH=94"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:21"	"192.168.1.138"	"220.181.76.76"	"59057"	"80"	"GET"	"http://dict.youdao.com/suggest?type=DESKDICT&num=4&q=11&ver=2.0&le=eng"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:21"	"192.168.1.138"	"220.181.76.83"	"59046"	"80"	"GET"	"http://cidian.youdao.com/apps/log.html?keyfrom=deskdict.main&action=STAT&ctype=SSD&sys_trim_enabled=1&exe_trim_enabled=1&sys_disk_vol=111.788056&exe_disk_vol=111.788056&rnd=1d35ebf:dc75aba0&&appVer=6.3.69.8341&vendor=unknown&id=3eaa1505806245888&abTest=8"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:21"	"192.168.1.138"	"220.181.76.83"	"59047"	"80"	"GET"	"http://cidian.youdao.com/apps/update5/dictupdate.xml?ver=980&client=deskdict&id=3eaa1505806245888&vendor=unknown&in=youdaodict_6.3.69.8341&appVer=6.3.69.8341&appZengqiang=0&abTest=8"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:21"	"192.168.1.138"	"220.181.76.83"	"59044"	"80"	"GET"	"http://cidian.youdao.com/apps/log.html?keyfrom=deskdict.main&action=SHOW&ctype=MainWnd&rnd=1d35ebf:dc781ca0&&appVer=6.3.69.8341&vendor=unknown&id=3eaa1505806245888&abTest=8"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:21"	"192.168.1.138"	"220.181.76.83"	"59045"	"80"	"GET"	"http://cidian.youdao.com/apps/log.html?keyfrom=deskdict.main&action=STAT&ctype=HDScreen&is_high_dpi_screen=0&dpiX=96&dpiY=96&&appVer=6.3.69.8341&vendor=unknown&id=3eaa1505806245888&abTest=8"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:21"	"192.168.1.138"	"220.181.76.76"	"59059"	"80"	"GET"	"http://dict.youdao.com/infoline?apiversion=2&mode=publish&client=deskdict&abtest=8&date=2017-11-16&style=head"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:22"	"192.168.1.138"	"220.181.76.76"	"59055"	"80"	"GET"	"http://dict.youdao.com/jsonresult?q=11y&keyfrom=deskdict.main&type=1&pos=-1&client=deskdict&id=3eaa1505806245888&vendor=unknown&in=youdaodict_6.3.69.8341&appVer=6.3.69.8341&appZengqiang=0&abTest=8&le=eng&LTH=47"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:22"	"192.168.1.138"	"220.181.76.76"	"59055"	"80"	"GET"	"http://dict.youdao.com/suggest?type=DESKDICT&num=4&q=11y&ver=2.0&le=eng"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:22"	"192.168.1.138"	"220.181.76.76"	"59055"	"80"	"GET"	"http://dict.youdao.com/jsonresult?q=11yu&keyfrom=deskdict.main&type=1&pos=-1&client=deskdict&id=3eaa1505806245888&vendor=unknown&in=youdaodict_6.3.69.8341&appVer=6.3.69.8341&appZengqiang=0&abTest=8&le=eng&LTH=31"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:22"	"192.168.1.138"	"220.181.76.76"	"59055"	"80"	"GET"	"http://dict.youdao.com/suggest?type=DESKDICT&num=4&q=11yu&ver=2.0&le=eng"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:22"	"192.168.1.138"	"220.181.76.76"	"59060"	"80"	"GET"	"http://dict.youdao.com/jsonresult?q=11yue&keyfrom=deskdict.main&type=1&pos=-1&client=deskdict&id=3eaa1505806245888&vendor=unknown&in=youdaodict_6.3.69.8341&appVer=6.3.69.8341&appZengqiang=0&abTest=8&le=eng&LTH=47"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:22"	"192.168.1.138"	"220.181.76.76"	"59055"	"80"	"GET"	"http://dict.youdao.com/suggest?type=DESKDICT&num=4&q=11yue&ver=2.0&le=eng"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:22"	"192.168.1.138"	"220.181.76.76"	"59059"	"80"	"GET"	"http://dict.youdao.com/infoline?apiversion=2&mode=publish&client=deskdict&abtest=8&startDate=2017-11-01&endDate=2017-11-16"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:23"	"192.168.1.138"	"220.181.76.76"	"59060"	"80"	"GET"	"http://dict.youdao.com/jsonresult?q=11yu&keyfrom=deskdict.main&type=1&pos=-1&client=deskdict&id=3eaa1505806245888&vendor=unknown&in=youdaodict_6.3.69.8341&appVer=6.3.69.8341&appZengqiang=0&abTest=8&le=eng&LTH=78"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:24"	"192.168.1.138"	"220.181.76.83"	"59069"	"80"	"GET"	"http://impservice.dictapp.youdao.com/imp/modules/eadd/dict_bottom/adCpc.html?syndid=61&memberid=620&tn=text_655_30&width=655&height=30"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:24"	"192.168.1.138"	"58.222.42.59"	"59071"	"80"	"GET"	"http://shared.ydstatic.com/wand/dictwandblankv2.html"	"Mozilla/4.0 (compatible; MSIE 9.0; qdesk 2.4.1266.203; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3)"
"2017-11-16 17:47:24"	"192.168.1.138"	"220.181.76.83"	"59054"	"80"	"GET"	"http://cidian.youdao.com/apps/wordstroke/nowordstroke.xml"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:24"	"192.168.1.138"	"220.181.76.83"	"59046"	"80"	"GET"	"http://cidian.youdao.com/apps/clientindex5/index.cab.md5?keyfrom=deskdict&client=deskdict&id=3eaa1505806245888&vendor=unknown&in=youdaodict_6.3.69.8341&appVer=6.3.69.8341&appZengqiang=0&abTest=8&HART=31&HAC=1&HTC=0&UART=31&UAC=1&UTC=0&UIP=220.181.76.82&DN=0&skin=xp-default.xml&wsc=0&wsqc=0&wsisc=0&wsicc=0&ocrdl=0&ocrsd=0&faqcnt=0&zqfaqcnt=0&ljfaqcnt=0&olcnt=0&rnd=1d35ebf:e16407b0"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:25"	"192.168.1.138"	"220.181.76.83"	"59069"	"80"	"GET"	"http://impservice.dictapp.youdao.com/imp/modules/eadd/dict_bottom/js/util.js?randid=100"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:25"	"192.168.1.138"	"220.181.76.76"	"59055"	"80"	"GET"	"http://dict.youdao.com/suggest?type=DESKDICT&num=4&q=11yu&ver=2.0&le=eng"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:25"	"192.168.1.138"	"220.181.76.76"	"59057"	"80"	"GET"	"http://dict.youdao.com/fsearch?keyfrom=deskdict.network_test&q=Yodao%20dict%20Test&pos=7&doctype=xml&xmlVersion=3.2&dogVersion=1.0&client=deskdict&id=3eaa1505806245888&vendor=unknown&in=youdaodict_6.3.69.8341&appVer=6.3.69.8341&appZengqiang=0&abTest=8&le=eng&scradv=1&wstate=yes&LTH=0&LTHQ=1&proc=YodaoDict.exe&headTxt="	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:25"	"192.168.1.138"	"220.181.76.76"	"59060"	"80"	"GET"	"http://dict.youdao.com/jsonresult?q=11y&keyfrom=deskdict.main&type=1&pos=-1&client=deskdict&id=3eaa1505806245888&vendor=unknown&in=youdaodict_6.3.69.8341&appVer=6.3.69.8341&appZengqiang=0&abTest=8&le=eng&LTH=47"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:25"	"192.168.1.138"	"220.181.76.76"	"59074"	"80"	"GET"	"http://dict.youdao.com/jsonresult?q=11&keyfrom=deskdict.main&type=1&pos=-1&client=deskdict&id=3eaa1505806245888&vendor=unknown&in=youdaodict_6.3.69.8341&appVer=6.3.69.8341&appZengqiang=0&abTest=8&le=eng&LTH=47"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:25"	"192.168.1.138"	"220.181.76.76"	"59055"	"80"	"GET"	"http://dict.youdao.com/suggest?type=DESKDICT&num=4&q=11&ver=2.0&le=eng"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:26"	"192.168.1.138"	"220.181.76.83"	"59069"	"80"	"GET"	"http://impservice.dictapp.youdao.com/imp/modules/eadd/dict_bottom/js/cpc.js"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:26"	"192.168.1.138"	"180.163.32.152"	"59083"	"80"	"POST"	"http://conna.gj.qq.com/q.cgi"	"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0)"
"2017-11-16 17:47:27"	"192.168.1.138"	"220.181.76.83"	"59069"	"80"	"GET"	"http://impservice.dictapp.youdao.com/imp/request.s?op=r&strategy=cpc&syndid=61&memberid=620&tn=text_655_30&width=655&height=30&uid=3eaa1505806245888&appVer=6.3.69.8341&req=deskdict.main6.3.69.8341&vendor=unknown&callback=_jsonpCallBack_"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:28"	"192.168.1.138"	"58.216.109.187"	"59087"	"80"	"GET"	"http://oimageb2.ydstatic.com/image?id=1129939535726632440&product=adpublish"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:29"	"192.168.1.138"	"58.216.109.187"	"59098"	"80"	"GET"	"http://oimagea4.ydstatic.com/image?id=5697630482015717076&product=adpublish"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:29"	"192.168.1.138"	"220.181.76.76"	"59057"	"80"	"GET"	"http://dict.youdao.com/jsonresult?q=11%E6%9C%88&keyfrom=deskdict.main&type=1&pos=-1&client=deskdict&id=3eaa1505806245888&vendor=unknown&in=youdaodict_6.3.69.8341&appVer=6.3.69.8341&appZengqiang=0&abTest=8&le=eng&LTH=110"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:29"	"192.168.1.138"	"220.181.76.76"	"59060"	"80"	"GET"	"http://dict.youdao.com/suggest?type=DESKDICT&num=4&q=11%E6%9C%88&ver=2.0&le=eng"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:30"	"192.168.1.138"	"220.181.76.76"	"59055"	"80"	"GET"	"http://dict.youdao.com/fsearch?keyfrom=deskdict.network_test&q=Yodao%20dict%20Retest&pos=7&doctype=xml&xmlVersion=3.2&dogVersion=1.0&client=deskdict&id=3eaa1505806245888&vendor=unknown&in=youdaodict_6.3.69.8341&appVer=6.3.69.8341&appZengqiang=0&abTest=8&le=eng&scradv=1&wstate=yes&LTH=47&LTHQ=1&proc=YodaoDict.exe&headTxt="	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:30"	"192.168.1.138"	"58.216.109.187"	"59099"	"80"	"GET"	"http://oimagea6.ydstatic.com/image?id=6333979880296067964&product=adpublish"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:30"	"192.168.1.138"	"220.181.76.76"	"59074"	"80"	"GET"	"http://dict.youdao.com/jsonapi?q=11%E6%9C%88&keyfrom=deskdict.main&dogVersion=1.0&dogui=json&client=deskdict&id=3eaa1505806245888&vendor=unknown&in=youdaodict_6.3.69.8341&appVer=6.3.69.8341&appZengqiang=0&abTest=8&le=eng&dicts=%7B%22count%22%3A11%2C%22dicts%22%3A%5B%5B%22ec%22%2C%22ce%22%2C%22cj%22%2C%22jc%22%2C%22ck%22%2C%22kc%22%2C%22cf%22%2C%22fc%22%5D%2C%5B%22pic_dict%22%5D%2C%5B%22web_trans%22%2C%22special%22%2C%22ee%22%2C%22hh%22%5D%2C%5B%22collins%22%2C%22ec21%22%2C%22ce_new%22%5D%2C%5B%22phrs%22%2C%22syno%22%2C%22rel_word%22%5D%2C%5B%22blng_sents_part%22%2C%22media_sents_part%22%2C%22auth_sents_part%22%5D%2C%5B%22baike%22%5D%2C%5B%22fanyi%22%5D%2C%5B%22web_search%22%5D%2C%5B%22typos%22%5D%2C%5B%22collins_part%22%5D%5D%7D%0A&LTH=47"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:31"	"192.168.1.138"	"220.181.76.84"	"59102"	"80"	"GET"	"http://gorgon.youdao.com/gorgon/request.s?udid=6l67PKV2C4SYLKlkUIHp9x1bziVg2loN&id=73dd84861672e568a9a45fad482c2557&ct=2&reqfrom=web&webos=0&nsv=1.0.5&q=m_words%3A11%E6%9C%88&ran=1&callback=_yad_jsonp_0&_1510825639350"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:32"	"192.168.1.138"	"220.181.76.76"	"59059"	"80"	"GET"	"http://dict.youdao.com/pureimage?docid=-6458459650268763571"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:33"	"192.168.1.138"	"58.222.42.59"	"59050"	"80"	"GET"	"http://shared.ydstatic.com/dict/v5.13/images/play.png"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:33"	"192.168.1.138"	"58.222.42.59"	"59050"	"80"	"GET"	"http://shared.ydstatic.com/dict/v5.13/images/play.png"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:34"	"192.168.1.138"	"58.222.42.59"	"59050"	"80"	"GET"	"http://shared.ydstatic.com/dict/v5.13/images/play.png"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:34"	"192.168.1.138"	"220.181.76.76"	"59059"	"80"	"GET"	"http://dict.youdao.com/pureimage?docid=5471823830344598257"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:35"	"192.168.1.138"	"220.181.76.76"	"59057"	"80"	"GET"	"http://dict.youdao.com/appapi/userconfig?&client=deskdict&id=3eaa1505806245888&vendor=unknown&in=youdaodict_6.3.69.8341&appVer=6.3.69.8341&appZengqiang=0&abTest=8"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:35"	"192.168.1.138"	"220.181.76.76"	"59059"	"80"	"GET"	"http://dict.youdao.com/pureimage?docid=-6123474875085296763"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:35"	"192.168.1.138"	"58.222.42.59"	"59050"	"80"	"GET"	"http://shared.ydstatic.com/dict/v5.13/images/play.png"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:36"	"192.168.1.138"	"220.181.76.76"	"59059"	"80"	"GET"	"http://dict.youdao.com/mvoice?word=11%E6%9C%88"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:36"	"192.168.1.138"	"220.181.76.83"	"59109"	"80"	"GET"	"http://cidian.youdao.com/apps/update_res/desktop.jsp?&client=deskdict&id=3eaa1505806245888&vendor=unknown&in=youdaodict_6.3.69.8341&appVer=6.3.69.8341&appZengqiang=0&abTest=8&frame=10&basic_patch=1&rnd=31045306"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:36"	"192.168.1.138"	"58.222.42.59"	"59050"	"80"	"GET"	"http://shared.ydstatic.com/dict/v5.13/images/play.png"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:37"	"192.168.1.138"	"220.181.76.83"	"59110"	"80"	"GET"	"http://dsp-impr2.youdao.com/k.gif?yd_ewp=20&yd_ext=EnkKATASIDczZGQ4NDg2MTY3MmU1NjhhOWE0NWZhZDQ4MmMyNTU3IlAI6of0CRDcosYCGMTDLyDOqxEol98CMD44PmUAAKBBcAB4AIABAJgBAaIBC1RyYWRpdGlvbmFsugESeyJPUkRFUkVEX0lEIjoiMSJ94AHCBDACIiQzNWY3MDdhYS0zN2M1LTQ1ZjctYjVmZi1kYWVjNjA4ODUzZDAobjAAOgBCAFIPMTgwLjExMC4xMzQuMjAwag0xNTEwODI1NjUxNTA4eACCAQCIARSQAbTa56H8K6gBAbABAbgBAMIBAzk5NtABAdoBIDg5NTY5N2QzYzE3NmMzM2VlZjMyZjQ3MGY3MzM4OGU34gEiIiA2bDY3UEtWMkM0U1lMS2xrVUlIcDl4MWJ6aVZnMmxvTugBRvIBBTEuMC41gALKAYoCCnRoMDE5LTkwMTI&t=1510825640489"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:37"	"192.168.1.138"	"58.222.42.59"	"59050"	"80"	"GET"	"http://shared.ydstatic.com/dict/v5.13/images/play.png"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:38"	"192.168.1.138"	"220.181.76.76"	"59060"	"80"	"GET"	"http://dict.youdao.com/minisite/dispatch.s?&client=deskdict&id=3eaa1505806245888&vendor=unknown&in=youdaodict_6.3.69.8341&appVer=6.3.69.8341&appZengqiang=0&abTest=8&rnd=31047069"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:38"	"192.168.1.138"	"220.181.76.83"	"59106"	"80"	"GET"	"http://cidian.youdao.com/apps/log.html?keyfrom=deskdict.main&action=SHOW&ctype=MainWindowStart&waittime=4836&AUTO_RUN=0&size=672_578&rnd=31044167&&appVer=6.3.69.8341&vendor=unknown&id=3eaa1505806245888&abTest=8"	"Youdao Desktop Dict (Windows NT 6.1)"
"2017-11-16 17:47:40"	"192.168.1.138"	"58.222.42.59"	"59050"	"80"	"GET"	"http://shared.ydstatic.com/dict/v5.13/images/play.png"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:45"	"192.168.1.138"	"58.222.42.59"	"59050"	"80"	"GET"	"http://shared.ydstatic.com/dict/v5.13/images/play.png"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:49"	"192.168.1.138"	"220.181.76.76"	"59112"	"80"	"GET"	"http://dict.youdao.com/minisite/index.s?uid=3eaa1505806245888&uf=6-1&appVer=6.3.69.8341"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:50"	"192.168.1.138"	"220.181.76.76"	"59112"	"80"	"GET"	"http://dict.youdao.com/minisite/css/dict6-packed.css?randid=102"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:51"	"192.168.1.138"	"58.216.21.46"	"59116"	"80"	"GET"	"http://oimagec8.ydstatic.com/image?id=-6171799127523424612&product=dict-homepage&w=170&h=120&fill=0&cw=170&ch=120&sbc=0&cgra=CENTER"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:52"	"192.168.1.138"	"58.216.109.187"	"59098"	"80"	"GET"	"http://oimagea4.ydstatic.com/image?id=4622372592697266478&product=dict-homepage&w=204&h=154&fill=0&cw=204&ch=154&sbc=0&cgra=CENTER"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:53"	"192.168.1.138"	"221.230.141.78"	"59119"	"80"	"GET"	"http://oimagec7.ydstatic.com/image?id=3599003616101093318&product=dict-homepage&w=170&h=120&fill=0&cw=170&ch=120&sbc=0&cgra=CENTER"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:54"	"192.168.1.138"	"58.216.109.187"	"59098"	"80"	"GET"	"http://oimagea4.ydstatic.com/image?id=4153698763552197563&product=dict-homepage&w=647&h=190&fill=0&cw=647&ch=190&sbc=0&cgra=CENTER"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:55"	"192.168.1.138"	"221.230.141.78"	"59122"	"80"	"GET"	"http://oimagec5.ydstatic.com/image?id=2275379170077581304&product=dict-homepage&w=200&h=150&fill=0&cw=200&ch=150&sbc=0&cgra=CENTER&w=122&h=86"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:57"	"192.168.1.138"	"221.230.141.78"	"59129"	"80"	"GET"	"http://oimageb8.ydstatic.com/image?id=-7753183713774859644&product=dict-homepage&w=200&h=150&fill=0&cw=200&ch=150&sbc=0&cgra=CENTER&w=122&h=86"	"Mozilla/5.0 (Windows NT 6.1.7601; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1621.0 Safari/537.36 IE/9.0.8112.16421 youdaodict/6.3 (windowspc)"
"2017-11-16 17:47:58"	"192.168.1.138"	"183.57.48.23"	"59130"	"80"	"POST"	"http://client.show.qq.com/cgi-bin/qqshow_user_props_info"	"Mozilla/4.0 (compatible; MSIE 9.0; qdesk 2.4.1266.203; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3)"
